CustomerID,Recency,Frequency,Monetary,Segment,Cluster
15578,162,1,127.1,Dormant,2
15579,68,2,348.6,Dormant,0
15581,120,13,3679.97,At Risk,1
15582,24,3,682.91,Champions,0
15584,23,4,725.11,Champions,0
15585,176,1,455.3,Dormant,2
15587,50,4,913.68,Champions,0
15589,255,3,478.53,At Risk,2
15592,46,1,388.58,New,0
15593,70,1,199.8,Dormant,0
15594,15,5,1771.78,Champions,1
15596,100,5,1406.59,At Risk,1
15597,35,1,324.57,New,0
15598,53,1,240.68,Dormant,0
15599,26,2,761.74,Loyal,0
15601,11,14,6776.56,Champions,1
15602,8,9,1297.87,Champions,1
15603,78,1,48.48,Dormant,0
15604,52,1,216.39,Dormant,0
15605,36,5,1198.23,Champions,1
15606,61,9,2920.16,At Risk,1
15607,336,1,104.76,Dormant,2
15608,28,4,1093.68,Champions,0
15609,184,1,298.48,Dormant,2
15610,51,1,112.46,Dormant,0
15611,9,13,1591.45,Champions,1
15612,36,2,195.15,Loyal,0
15615,10,23,10399.74,Champions,1
15618,32,4,776.85,Champions,0
15619,10,1,336.4,New,0
15620,56,3,1553.18,At Risk,0
15621,4,4,1293.03,Champions,1
15622,43,9,3709.56,Champions,1
15623,141,1,301.03,Dormant,0
15624,116,4,588.13,At Risk,0
15625,103,4,1534.26,At Risk,1
15626,74,2,675.8,New,0
15628,4,9,2870.24,Champions,1
15630,45,2,1186.35,Loyal,0
15632,15,8,3285.31,Champions,1
15634,17,1,243.55,New,0
15636,89,2,724.76,New,0
15637,52,1,223.36,Dormant,0
15639,134,1,425.32,Dormant,0
15640,4,15,12515.66,Champions,1
15641,105,4,1887.2,At Risk,1
15643,191,3,664.0,At Risk,2
15644,166,4,813.0,At Risk,0
15645,18,1,612.01,New,0
15646,157,3,447.64,At Risk,0
15648,204,2,657.35,Dormant,2
15649,336,2,816.0,New,2
15651,36,3,646.3,Loyal,0
15652,91,1,337.74,Dormant,0
15653,92,2,877.44,New,0
15654,9,2,922.53,Loyal,0
15655,243,1,560.67,Dormant,2
15656,45,4,748.5,Champions,0
15657,22,1,30.0,New,0
15658,190,5,1024.1,At Risk,0
15659,43,1,306.45,New,0
15660,25,9,1600.86,Champions,1
15661,317,2,309.8,Dormant,2
15663,106,1,138.14,Dormant,0
15664,50,1,386.43,New,0
15665,168,2,2242.01,New,0
15667,39,1,301.32,New,0
15668,217,1,76.32,Dormant,2
15669,40,4,684.34,Champions,0
15670,296,1,173.05,Dormant,2
15671,18,7,2657.13,Champions,1
15673,88,4,2881.02,At Risk,1
15674,73,5,2446.6,At Risk,1
15675,81,3,323.69,At Risk,0
15676,18,3,3435.76,Champions,1
15677,49,1,657.23,New,0
15678,52,1,352.7,Dormant,0
15679,24,4,781.28,Champions,0
15680,9,3,1333.68,Champions,0
15681,25,5,1426.16,Champions,1
15683,117,1,193.75,Dormant,0
15687,8,9,2993.1,Champions,1
15689,119,2,254.1,Dormant,0
15690,4,2,239.76,Loyal,0
15691,252,1,136.8,Dormant,2
15692,28,1,191.04,New,0
15694,0,14,6479.4,Champions,1
15695,266,2,409.98,Dormant,2
15696,33,8,2736.46,Champions,1
15699,17,1,309.65,New,0
15700,172,2,696.68,New,2
15701,2,4,1542.14,Champions,1
15703,264,1,211.5,Dormant,2
15704,140,4,2293.62,At Risk,1
15705,201,1,143.1,Dormant,2
15706,63,4,1060.56,At Risk,0
15707,35,4,945.58,Champions,0
15708,40,7,3364.24,Champions,1
15709,283,1,133.25,Dormant,2
15712,9,5,1072.36,Champions,1
15713,143,2,356.7,Dormant,0
15714,11,2,330.88,Loyal,0
15716,145,4,1118.81,At Risk,0
15717,234,1,150.3,Dormant,2
15719,32,13,5045.61,Champions,1
15720,24,1,598.73,New,0
15721,11,1,507.08,New,0
15722,35,5,2222.56,Champions,1
15723,364,1,203.1,Dormant,2
15724,201,2,218.25,Dormant,2
15725,15,1,415.25,New,0
15727,16,7,5178.96,Champions,1
15729,212,1,85.0,Dormant,2
15730,65,3,1120.88,At Risk,0
15732,212,2,294.12,Dormant,2
15733,282,1,162.3,Dormant,2
15734,114,2,1339.45,New,0
15737,14,8,1205.12,Champions,1
15738,18,16,4812.42,Champions,1
15739,66,1,449.12,Dormant,0
15740,49,1,154.88,New,0
15743,16,4,784.46,Champions,0
15744,77,1,34.8,Dormant,0
15745,19,4,1094.59,Champions,0
15746,134,1,196.88,Dormant,0
15747,12,3,974.04,Champions,0
15748,40,1,149.31,New,0
15749,235,3,44534.3,At Risk,1
15750,2,8,2465.48,Champions,1
15752,39,7,2637.38,Champions,1
15753,304,1,79.2,Dormant,2
15754,51,3,458.57,At Risk,0
15755,10,6,2364.25,Champions,1
15756,61,4,532.96,At Risk,0
15757,65,2,714.42,New,0
15758,24,1,205.25,New,0
15759,218,3,253.04,At Risk,2
15762,65,2,583.75,Dormant,0
15763,31,2,1086.92,Loyal,0
15764,88,6,3279.97,At Risk,1
15766,64,1,315.06,Dormant,0
15768,115,3,621.83,At Risk,0
15769,7,26,56252.72,Champions,1
15773,5,1,635.68,New,0
15774,68,1,270.8,Dormant,0
15775,245,1,104.9,Dormant,2
15776,133,1,241.62,Dormant,0
15777,241,4,1047.11,At Risk,2
15780,183,3,475.28,At Risk,2
15781,25,3,345.46,Loyal,0
15782,9,3,2614.74,Champions,1
15783,10,1,246.3,New,0
15785,32,5,2328.97,Champions,1
15786,46,3,4932.2,Champions,1
15787,26,3,948.05,Champions,0
15789,358,1,351.3,Dormant,2
15790,10,1,220.85,New,0
15791,43,2,1612.69,Loyal,0
15793,14,3,965.61,Champions,0
15795,149,1,610.01,Dormant,0
15796,1,8,2711.56,Champions,1
15797,113,4,2207.4,At Risk,1
15799,75,3,884.14,At Risk,0
15800,107,2,699.08,New,0
15801,46,3,1063.95,Champions,0
15802,142,1,451.42,Dormant,0
15803,51,1,415.82,Dormant,0
15804,0,13,4206.39,Champions,1
15805,23,17,5528.48,Champions,1
15806,46,3,784.58,Champions,0
15807,50,3,903.9,Champions,0
15808,306,4,3734.97,At Risk,2
15809,36,5,515.77,Loyal,0
15810,78,4,1391.98,At Risk,1
15811,22,6,2218.62,Champions,1
15812,107,5,1801.14,At Risk,1
15813,207,2,1303.91,New,2
15814,16,4,1945.33,Champions,1
15815,63,5,2100.6,At Risk,1
15819,49,4,1905.45,Champions,1
15820,319,1,206.98,Dormant,2
15821,44,2,570.96,Loyal,0
15822,3,2,885.47,Loyal,0
15823,372,1,15.0,Dormant,2
15825,172,1,532.94,Dormant,2
15826,56,3,1654.31,At Risk,0
15827,73,14,1836.09,At Risk,1
15829,99,2,636.14,Dormant,0
15830,37,1,576.0,New,0
15831,58,3,801.76,At Risk,0
15832,254,1,836.79,New,2
15834,70,4,2233.75,At Risk,1
15835,44,4,954.09,Champions,0
15836,50,1,137.37,New,0
15837,64,1,391.98,Dormant,0
15838,11,19,33643.08,Champions,1
15839,33,3,1048.49,Champions,0
15840,58,2,355.56,Dormant,0
15841,72,4,1224.06,At Risk,0
15843,303,1,118.95,Dormant,2
15844,46,1,130.74,New,0
15845,17,8,3711.77,Champions,1
15847,38,2,389.27,Loyal,0
15850,19,2,238.85,Loyal,0
15852,186,2,160.71,Dormant,2
15853,51,1,110.8,Dormant,0
15854,4,12,2974.65,Champions,1
15855,136,5,712.24,At Risk,0
15856,4,27,16387.57,Champions,1
15857,18,1,297.0,New,0
15858,15,5,1438.85,Champions,1
15860,40,8,977.21,Champions,1
15861,12,8,3165.36,Champions,1
15862,8,4,832.88,Champions,0
15863,25,2,68.84,Loyal,0
15864,22,6,1936.32,Champions,1
15865,40,3,895.13,Champions,0
15866,101,1,230.53,Dormant,0
15867,5,15,3812.64,Champions,1
15869,277,2,149.64,Dormant,2
15870,32,1,354.09,New,0
15872,14,2,360.93,Loyal,0
15874,63,7,4405.88,At Risk,1
15877,1,2,493.28,Loyal,0
15880,369,1,343.28,Dormant,2
15881,312,5,501.39,At Risk,2
15882,198,4,516.36,At Risk,2
15883,2,2,396.48,Loyal,0
15885,92,3,379.35,At Risk,0
15886,60,1,181.09,Dormant,0
15888,80,1,168.31,Dormant,0
15889,156,2,446.87,Dormant,0
15891,226,1,524.52,Dormant,2
15894,253,2,263.55,Dormant,2
15895,149,1,179.17,Dormant,2
15897,194,2,222.05,Dormant,2
15898,1,5,1388.88,Champions,1
15899,368,1,56.25,Dormant,2
15900,23,1,351.11,New,0
15901,16,3,363.88,Loyal,0
15903,9,7,5126.76,Champions,1
15904,8,1,164.68,New,0
15906,19,7,1567.69,Champions,1
15907,3,3,967.45,Champions,0
15909,173,1,191.94,Dormant,2
15910,0,8,1232.18,Champions,1
15912,178,2,264.62,Dormant,2
15916,16,8,1528.09,Champions,1
15917,247,1,123.1,Dormant,2
15918,190,2,334.23,Dormant,2
15919,19,2,639.89,Loyal,0
15920,154,4,167.5,At Risk,0
15921,172,1,336.03,Dormant,2
15922,373,1,369.5,Dormant,2
15923,372,1,127.08,Dormant,2
15925,194,1,207.15,Dormant,2
15930,67,1,426.63,Dormant,0
15932,4,8,2495.87,Champions,1
15933,21,3,1107.46,Champions,0
15935,239,2,416.86,Dormant,2
15937,64,1,145.35,Dormant,0
15938,112,5,404.58,At Risk,0
15939,89,15,6115.01,At Risk,1
15940,311,1,35.8,Dormant,2
15942,133,1,337.44,Dormant,0
15944,276,1,325.1,Dormant,2
15945,365,1,181.0,Dormant,2
15947,82,1,1708.24,New,0
15948,8,2,955.24,Loyal,0
15949,16,2,364.72,Loyal,0
15950,31,4,1765.51,Champions,1
15951,8,2,708.22,Loyal,0
15952,33,4,806.57,Champions,0
15953,15,8,1659.38,Champions,1
15955,24,14,4416.26,Champions,1
15957,31,1,428.89,New,0
15958,74,1,104.35,Dormant,0
15963,19,2,470.76,Loyal,0
15965,17,4,845.64,Champions,0
15967,23,2,418.83,Loyal,0
15969,2,3,666.1,Loyal,0
15970,303,1,314.1,Dormant,2
15971,17,12,4199.85,Champions,1
15973,366,1,307.82,Dormant,2
15974,39,7,3442.15,Champions,1
15975,84,1,371.01,Dormant,0
15976,165,2,430.94,Dormant,2
15977,17,2,1054.73,Loyal,0
15978,77,1,1098.78,New,0
15980,88,3,2398.86,At Risk,1
15981,24,8,3408.48,Champions,1
15983,22,4,1475.02,Champions,1
15984,2,10,2837.67,Champions,1
15985,123,2,1142.42,New,0
15986,30,1,168.12,New,0
15987,12,7,1451.28,Champions,1
15988,19,1,158.03,New,0
15990,44,2,792.11,Loyal,0
15992,3,1,41.99,New,0
15993,8,7,2797.57,Champions,1
15994,54,1,427.07,Dormant,0
15996,88,6,1060.68,At Risk,1
15998,36,5,3089.97,Champions,1
16000,2,3,12393.7,Champions,1
16003,29,5,2735.37,Champions,1
16005,12,4,615.39,Loyal,0
16006,211,1,101.4,Dormant,2
16007,47,4,1701.94,Champions,1
16008,23,3,478.78,Loyal,0
16009,22,4,992.71,Champions,0
16010,245,3,407.5,At Risk,2
16011,8,16,3362.71,Champions,1
16012,35,3,1415.29,Champions,0
16013,3,47,37130.6,Champions,1
16014,37,3,662.38,Loyal,0
16015,3,3,705.39,Champions,0
16016,3,8,1508.76,Champions,1
16017,47,1,211.88,New,0
16018,39,2,408.9,Loyal,0
16019,46,9,3786.24,Champions,1
16020,16,3,851.01,Champions,0
16022,260,1,628.28,Dormant,2
16023,46,3,719.81,Champions,0
16024,12,1,251.24,New,0
16025,29,1,439.66,New,0
16026,43,1,236.09,New,0
16027,91,6,934.62,At Risk,1
16029,38,63,81024.84,Champions,1
16030,309,1,331.24,Dormant,2
16031,92,2,548.94,Dormant,0
16033,5,20,8816.4,Champions,1
16034,196,3,437.7,At Risk,2
16036,87,2,758.92,New,0
16037,269,3,855.02,At Risk,2
16038,7,3,471.78,Loyal,0
16040,65,3,1313.55,At Risk,0
16041,30,3,3166.4,Champions,1
16042,22,5,1197.27,Champions,1
16043,37,4,773.99,Champions,0
16045,119,4,1340.7,At Risk,0
16048,373,2,256.44,Dormant,2
16049,40,3,1111.79,Champions,0
16050,173,1,137.9,Dormant,2
16052,54,1,362.06,Dormant,0
16053,32,2,1511.95,Loyal,0
16054,145,1,783.9,New,0
16055,220,1,134.8,Dormant,2
16056,45,1,664.85,New,0
16057,16,7,2263.12,Champions,1
16059,65,6,1459.86,At Risk,1
16062,9,4,1153.62,Champions,1
16063,260,1,335.32,Dormant,2
16065,365,1,372.09,Dormant,2
16066,16,5,1521.87,Champions,1
16070,22,2,852.15,Loyal,0
16071,44,1,326.24,New,0
16072,288,1,584.32,Dormant,2
16073,297,1,122.4,Dormant,2
16076,3,10,2234.73,Champions,1
16078,283,1,79.2,Dormant,2
16079,16,3,1352.0,Champions,0
16080,81,2,217.16,Dormant,0
16081,56,5,2806.9,At Risk,1
16083,100,2,1317.62,New,0
16084,299,1,436.18,Dormant,2
16085,23,5,981.51,Champions,1
16086,59,5,1121.39,At Risk,1
16091,154,2,315.06,Dormant,0
16092,114,3,817.86,At Risk,0
16093,106,1,17.0,Dormant,2
16094,11,4,1078.23,Champions,0
16096,264,1,320.62,Dormant,2
16097,240,1,185.05,Dormant,2
16098,87,7,2005.63,At Risk,1
16099,50,3,731.9,Champions,0
16101,70,1,1290.7,New,0
16102,42,3,1842.14,Champions,0
16103,7,6,1429.64,Champions,1
16104,61,1,302.36,Dormant,0
16105,248,1,336.96,Dormant,2
16106,65,1,108.38,Dormant,0
16107,17,7,3204.16,Champions,1
16108,84,1,842.5,New,0
16109,218,2,611.88,Dormant,2
16110,45,3,1337.48,Champions,0
16112,143,4,195.74,At Risk,0
16113,183,1,161.38,Dormant,2
16114,170,1,135.75,Dormant,2
16115,9,8,1667.97,Champions,1
16116,211,1,612.78,Dormant,2
16117,189,1,232.21,Dormant,2
16119,8,2,423.36,Loyal,0
16120,59,4,1309.14,At Risk,1
16121,57,2,867.11,New,0
16122,73,4,684.42,At Risk,0
16123,51,1,307.78,Dormant,0
16124,317,1,249.0,Dormant,2
16125,367,1,289.35,Dormant,2
16126,29,4,6287.77,Champions,1
16127,39,1,656.25,New,0
16128,17,5,1880.22,Champions,1
16131,51,6,3506.54,At Risk,1
16133,3,33,14589.04,Champions,1
16134,21,2,618.09,Loyal,0
16135,262,1,517.55,Dormant,2
16136,59,3,709.38,At Risk,0
16139,18,3,635.41,Loyal,0
16140,65,2,725.18,New,0
16141,88,1,620.4,Dormant,0
16142,249,1,535.34,Dormant,2
16143,3,6,2424.94,Champions,1
16144,246,1,175.2,Dormant,2
16145,8,11,3799.49,Champions,1
16146,157,3,734.13,At Risk,0
16147,133,1,375.0,Dormant,0
16148,296,1,76.32,Dormant,2
16149,4,2,280.52,Loyal,0
16150,42,5,2053.02,Champions,1
16152,268,1,1829.04,New,2
16153,49,5,1824.23,Champions,1
16156,8,9,3122.04,Champions,1
16157,15,3,656.69,Loyal,0
16159,281,1,348.2,Dormant,2
16160,65,2,1025.44,New,0
16161,1,19,5575.56,Champions,1
16162,252,1,37.4,Dormant,2
16163,232,2,856.6,New,2
16164,17,3,822.48,Champions,0
16168,10,27,3787.6,Champions,1
16169,8,4,1822.97,Champions,1
16170,50,6,1885.05,Champions,1
16171,59,1,73.2,Dormant,0
16172,95,5,1140.21,At Risk,1
16173,15,6,1418.32,Champions,1
16174,126,3,1009.55,At Risk,0
16175,94,4,1037.59,At Risk,0
16177,50,1,331.95,New,0
16178,138,1,197.9,Dormant,0
16179,60,1,215.83,Dormant,0
16180,100,8,10254.18,At Risk,1
16181,73,1,305.54,Dormant,0
16182,72,4,6617.65,At Risk,1
16183,67,1,338.71,Dormant,0
16184,64,6,1158.79,At Risk,1
16185,16,2,529.41,Loyal,0
16186,22,12,4006.94,Champions,1
16187,31,15,6911.44,Champions,1
16188,44,4,981.86,Champions,0
16189,15,2,215.48,Loyal,0
16190,40,1,215.08,New,0
16191,2,13,5180.52,Champions,1
16193,236,1,314.45,Dormant,2
16198,75,1,400.68,Dormant,0
16200,4,2,1080.62,Loyal,0
16201,3,4,1863.47,Champions,1
16202,360,1,365.27,Dormant,2
16203,58,4,592.9,At Risk,0
16204,23,1,405.71,New,0
16205,30,4,761.38,Champions,0
16206,54,4,537.06,At Risk,0
16207,25,1,394.38,New,0
16208,44,2,664.26,Loyal,0
16209,88,5,2262.62,At Risk,1
16210,1,18,21086.3,Champions,1
16211,88,1,547.02,Dormant,0
16212,19,2,690.34,Loyal,0
16213,78,1,159.0,Dormant,0
16214,170,3,1062.75,At Risk,0
16215,80,1,242.35,Dormant,0
16216,267,1,914.93,New,2
16217,235,2,304.25,Dormant,2
16218,29,7,3084.68,Champions,1
16221,36,3,864.86,Champions,0
16222,318,1,846.72,New,2
16224,57,4,1295.3,At Risk,1
16225,44,5,1096.32,Champions,1
16226,203,3,255.12,At Risk,2
16227,225,1,314.22,Dormant,2
16229,87,2,1010.6,New,0
16230,189,2,542.03,Dormant,2
16232,43,4,990.88,Champions,0
16233,71,3,536.68,At Risk,0
16235,40,5,867.31,Champions,1
16236,78,1,432.2,Dormant,0
16239,56,2,414.2,Dormant,0
16240,24,2,3718.8,Loyal,1
16241,9,13,2607.87,Champions,1
16242,8,7,3603.21,Champions,1
16243,33,2,409.1,Loyal,0
16244,211,2,1522.75,New,2
16245,23,3,1413.66,Champions,0
16247,170,1,114.56,Dormant,2
16248,61,1,152.94,Dormant,0
16249,52,5,1800.07,At Risk,1
16250,261,2,389.44,Dormant,2
16253,66,2,3683.86,New,1
16255,16,8,2619.91,Champions,1
16256,266,1,752.43,New,2
16257,176,1,46.95,Dormant,2
16258,45,5,5203.51,Champions,1
16260,50,1,1035.45,New,0
16261,17,4,746.83,Champions,0
16265,9,9,5447.0,Champions,1
16266,73,7,861.89,At Risk,1
16268,71,2,667.65,Dormant,0
16270,353,1,1141.24,New,2
16271,2,5,1429.24,Champions,1
16272,116,1,411.7,Dormant,0
16274,373,1,357.95,Dormant,2
16275,196,1,559.87,Dormant,2
16276,176,1,810.6,New,2
16278,100,1,566.38,Dormant,0
16279,21,3,1509.58,Champions,0
16281,72,1,2062.06,New,0
16282,339,1,168.3,Dormant,2
16283,5,5,1570.81,Champions,1
16284,31,2,823.97,Loyal,0
16287,169,1,142.5,Dormant,2
16292,121,1,302.25,Dormant,0
16293,21,10,2248.99,Champions,1
16295,9,4,1328.55,Champions,1
16297,268,1,301.9,Dormant,2
16298,22,3,598.2,Loyal,0
16302,126,1,233.22,Dormant,0
16303,25,3,5360.63,Champions,1
16305,138,1,361.22,Dormant,0
16306,213,6,632.27,At Risk,2
16308,37,4,2560.0,Champions,1
16309,106,2,706.57,New,0
16311,17,2,616.26,Loyal,0
16313,3,2,274.15,Loyal,0
16315,330,1,226.37,Dormant,2
16316,64,8,2938.91,At Risk,1
16317,119,3,1341.65,At Risk,0
16318,35,1,328.15,New,0
16319,217,1,404.4,Dormant,2
16320,172,2,1038.46,New,0
16321,72,5,373.65,At Risk,0
16322,1,2,326.75,Loyal,0
16323,196,1,207.5,Dormant,2
16324,128,3,428.68,At Risk,0
16325,46,3,594.24,Loyal,0
16326,5,14,3110.96,Champions,1
16327,14,6,3844.22,Champions,1
16330,17,3,251.91,Loyal,0
16332,28,7,1593.2,Champions,1
16333,7,22,26626.8,Champions,1
16337,36,1,151.05,New,0
16338,157,1,214.8,Dormant,2
16339,284,1,109.95,Dormant,2
16340,107,1,549.07,Dormant,0
16341,24,4,1971.87,Champions,1
16342,75,4,322.41,At Risk,0
16343,16,2,370.48,Loyal,0
16344,158,1,101.1,Dormant,2
16345,44,1,575.41,New,0
16347,11,2,887.65,Loyal,0
16348,32,7,1469.45,Champions,1
16349,290,1,53.5,Dormant,2
16350,21,4,1116.47,Champions,0
16351,332,1,153.9,Dormant,2
16352,17,2,494.44,Loyal,0
16353,3,23,6675.71,Champions,1
16354,63,2,395.8,Dormant,0
16356,197,3,211.77,At Risk,2
16357,33,3,658.88,Loyal,0
16358,1,4,2027.5,Champions,1
16359,7,9,1750.92,Champions,1
16360,4,6,3512.53,Champions,1
16361,9,4,896.66,Champions,0
16362,32,5,734.77,Champions,0
16363,53,1,109.36,Dormant,0
16364,11,2,707.04,Loyal,0
16365,17,9,1540.42,Champions,1
16366,18,1,327.3,New,0
16367,37,2,804.49,Loyal,0
16368,2,2,497.43,Loyal,0
16369,18,3,1553.66,Champions,0
16370,82,4,1320.56,At Risk,1
16372,33,2,367.93,Loyal,0
16374,66,2,473.03,Dormant,0
16376,8,2,987.01,Loyal,0
16377,267,1,676.2,New,2
16378,247,3,362.95,At Risk,2
16379,4,4,2157.4,Champions,1
16380,61,1,1780.59,New,0
16383,74,2,668.36,Dormant,0
16384,89,2,584.5,Dormant,0
16385,60,3,555.89,At Risk,0
16386,28,2,317.2,Loyal,0
16387,322,1,94.36,Dormant,2
16389,53,4,1382.07,At Risk,1
16392,269,1,221.19,Dormant,2
16393,2,13,3046.21,Champions,1
16394,56,5,1555.34,At Risk,1
16395,60,5,1486.9,At Risk,1
16398,154,2,1705.8,New,0
16399,19,2,408.57,Loyal,0
16400,94,1,303.93,Dormant,0
16401,1,12,4098.32,Champions,1
16402,264,2,299.6,Dormant,2
16403,312,1,177.5,Dormant,2
16404,70,1,443.05,Dormant,0
16405,302,2,167.25,Dormant,2
16406,18,1,163.07,New,0
16407,12,10,2126.93,Champions,1
16409,36,5,2028.88,Champions,1
16411,19,2,214.65,Loyal,0
16412,53,1,151.83,Dormant,0
16413,56,1,262.2,Dormant,0
16414,21,2,126.25,Loyal,0
16415,44,1,210.35,New,0
16416,26,3,1051.4,Champions,0
16418,44,3,675.27,Champions,0
16419,112,6,972.23,At Risk,1
16422,17,51,34684.4,Champions,1
16423,24,1,346.12,New,0
16424,191,1,133.56,Dormant,2
16425,302,1,302.7,Dormant,2
16426,2,10,1908.25,Champions,1
16427,263,2,241.06,Dormant,2
16429,106,1,284.55,Dormant,0
16430,57,1,300.85,Dormant,0
16431,213,3,642.81,At Risk,2
16432,64,1,287.4,Dormant,0
16433,28,1,184.26,New,0
16434,29,7,1522.25,Champions,1
16438,5,5,798.35,Champions,1
16440,7,5,3640.67,Champions,1
16441,67,2,381.2,Dormant,0
16442,1,3,616.79,Loyal,0
16444,46,4,654.67,Loyal,0
16445,33,1,230.51,New,0
16446,0,2,168472.5,Loyal,1
16447,135,1,259.01,Dormant,0
16448,198,1,188.89,Dormant,2
16449,197,2,707.69,New,2
16450,149,1,311.92,Dormant,2
16451,87,1,266.97,Dormant,0
16454,44,2,6.9,Loyal,0
16455,63,7,1841.18,At Risk,1
16456,99,5,2158.37,At Risk,1
16457,218,1,208.36,Dormant,2
16458,2,18,3482.74,Champions,1
16460,28,3,814.72,Champions,0
16461,177,1,151.42,Dormant,2
16462,73,3,136.0,At Risk,0
16463,21,4,1422.4,Champions,1
16464,19,3,1314.68,Champions,0
16466,33,7,1603.46,Champions,1
16468,74,1,74.9,Dormant,0
16469,23,4,650.43,Loyal,0
16470,51,4,762.39,At Risk,0
16471,274,1,223.95,Dormant,2
16473,164,3,316.11,At Risk,2
16474,7,7,1871.5,Champions,1
16475,88,4,544.3,At Risk,0
16477,63,7,2494.46,At Risk,1
16478,25,3,331.0,Loyal,0
16479,10,2,300.83,Loyal,0
16480,75,1,769.29,New,0
16482,15,1,220.62,New,0
16483,192,1,139.35,Dormant,2
16484,173,2,404.3,Dormant,2
16485,77,1,363.65,Dormant,0
16488,33,3,498.8,Loyal,0
16491,46,1,731.5,New,0
16493,79,4,1351.63,At Risk,1
16494,296,1,826.53,New,2
16495,3,3,684.41,Champions,0
16496,8,3,1599.52,Champions,0
16497,49,6,2965.69,Champions,1
16498,161,2,100.97,Dormant,2
16499,360,2,365.45,Dormant,2
16500,4,6,400.86,Loyal,0
16503,106,4,1431.93,At Risk,1
16504,25,1,484.38,New,0
16505,31,1,777.6,New,0
16506,19,2,90.3,Loyal,0
16509,296,1,363.7,Dormant,2
16510,372,1,248.1,Dormant,2
16511,21,3,950.26,Champions,0
16513,4,4,874.59,Champions,0
16515,52,5,1627.13,At Risk,1
16516,30,1,101.7,New,0
16517,277,1,162.7,Dormant,2
16518,61,2,484.32,Dormant,0
16519,25,2,215.08,Loyal,0
16520,186,3,1046.57,At Risk,2
16523,1,21,9418.47,Champions,1
16525,2,26,13027.45,Champions,1
16526,171,1,290.36,Dormant,2
16527,81,1,228.06,Dormant,0
16528,3,1,244.41,New,0
16529,190,1,455.25,Dormant,2
16531,22,7,1244.59,Champions,1
16532,17,3,6748.8,Champions,1
16533,19,3,1095.56,Champions,0
16535,5,1,593.75,New,0
16536,110,1,548.97,Dormant,0
16539,2,4,1388.81,Champions,1
16542,53,1,119.62,Dormant,0
16545,164,1,339.3,Dormant,2
16546,290,2,787.15,New,2
16549,10,10,4154.64,Champions,1
16550,108,5,2298.97,At Risk,1
16551,95,3,922.12,At Risk,0
16552,242,2,379.73,Dormant,2
16553,163,12,5719.82,At Risk,1
16554,42,3,837.1,Champions,0
16555,35,2,285.89,Loyal,0
16556,66,7,3313.79,At Risk,1
16557,24,2,281.85,Loyal,0
16558,0,20,8338.49,Champions,1
16560,26,2,841.41,Loyal,0
16561,5,2,511.12,Loyal,0
16563,53,1,1077.74,New,0
16565,364,1,173.7,Dormant,2
16566,15,5,614.66,Loyal,0
16567,194,2,865.6,New,2
16569,3,1,124.2,New,0
16570,15,10,3738.4,Champions,1
16571,26,3,1421.69,Champions,0
16572,127,3,1009.6,At Risk,0
16573,84,2,663.61,Dormant,0
16574,71,1,451.44,Dormant,0
16581,182,1,105.84,Dormant,2
16582,113,1,313.62,Dormant,0
16583,373,1,233.45,Dormant,2
16584,80,2,936.08,New,0
16586,248,1,463.95,Dormant,2
16587,232,1,225.15,Dormant,2
16589,71,3,459.24,At Risk,0
16591,68,1,213.5,Dormant,0
16592,4,16,4113.68,Champions,1
16593,50,3,330.03,Loyal,0
16594,75,1,181.09,Dormant,0
16595,61,1,360.16,Dormant,0
16596,15,2,250.15,Loyal,0
16597,4,1,90.04,New,0
16598,285,1,145.05,Dormant,2
16600,4,6,813.52,Champions,1
16601,40,1,244.8,New,0
16602,36,1,528.08,New,0
16603,74,2,482.47,Dormant,0
16607,17,14,3347.71,Champions,1
16609,15,7,5493.46,Champions,1
16610,219,1,75.66,Dormant,2
16611,186,1,129.49,Dormant,2
16612,32,4,1187.66,Champions,1
16613,70,1,618.59,Dormant,0
16614,182,1,506.19,Dormant,2
16616,15,2,500.42,Loyal,0
16617,235,1,151.85,Dormant,2
16618,31,5,2647.59,Champions,1
16619,263,1,226.21,Dormant,2
16620,3,2,178.96,Loyal,0
16621,51,4,813.48,At Risk,0
16623,245,1,129.45,Dormant,2
16624,80,2,810.57,New,0
16625,274,1,333.08,Dormant,2
16626,0,17,4413.1,Champions,1
16627,79,1,322.8,Dormant,0
16628,29,5,2188.05,Champions,1
16629,73,2,417.73,Dormant,0
16633,17,6,2883.1,Champions,1
16634,222,2,217.9,Dormant,2
16637,32,4,1154.47,Champions,1
16638,22,10,1680.72,Champions,1
16639,31,3,1257.51,Champions,0
16641,105,1,231.1,Dormant,0
16642,4,2,688.33,Loyal,0
16643,245,1,487.51,Dormant,2
16644,177,2,833.78,New,2
16647,169,2,214.06,Dormant,2
16648,42,1,290.66,Loyal,0
16650,71,1,518.42,Dormant,0
16652,58,7,6773.97,At Risk,1
16653,16,2,1212.66,Loyal,0
16654,141,4,601.27,At Risk,0
16655,17,6,3794.52,Champions,1
16656,22,15,8625.8,Champions,1
16657,9,4,933.62,Champions,0
16658,368,1,123.24,Dormant,2
16659,189,1,39.12,Dormant,2
16660,16,4,1267.65,Champions,1
16665,362,1,135.4,Dormant,2
16666,19,1,118.98,Loyal,0
16667,68,2,570.13,Dormant,0
16668,15,6,306.72,Loyal,0
16669,23,3,1374.87,Champions,0
16670,16,11,4095.9,Champions,1
